ACCOUNT_ID,CHURN_MONTH,MAIN_CHURN_REASON
1233z00002MsKgAAAW,8/1/2020,Business
1233z00002NvNsqAAG,9/1/2020,Product
1233z00002KufM1AAK,2/1/2020,Other
1233z00002k44kFAAR,10/1/2020,Price
123D000002E5ghYIAS,6/1/2021,Business
1233z00002qRrrOAAT,8/1/2021,Other
1233z00002iXI18AAH,2/1/2021,Business
1233z00002OFarGAAU,3/1/2020,Other
1233z00002YcDnrAAG,4/1/2020,Product
1233z00002WHs4QAAU,8/1/2020,Price
1233z00002g7mJGAAZ,9/1/2020,Product
1233z00002eCv0EAAT,1/1/2020,Other
1233z00002YZkTAAA2,2/1/2020,Price
1233z00002Mtl3CAAS,6/1/2020,Price
1233z00002MsfnXAAS,11/1/2019,Product
1233z00002jUBQ4AAP,7/1/2021,Business
123D000002Euj6rIAC,3/1/2020,Product
123D000002Ev4h0IAC,3/1/2021,Product
1233z00002SNsCzAAM,7/1/2020,Product
1233z00002SNsCzAAM,7/1/2020,Other
1233z00002jT4Z6AAL,11/1/2020,Price
123D0000026shJLIAZ,6/1/2020,Other
1233z00002nGZhLAAX,3/1/2021,Business
1233z00002nt69SAAR,3/1/2021,Product
123D000001f1ropIAB,6/1/2021,Support
1233z00002MKLGQAA6,12/1/2020,Price
1233z00002hKCxJAAX,6/1/2021,Price
123D000001uHMchIAH,3/1/2021,Product
1233z00002QiggnAAC,11/1/2019,Business
1233z00002WlPNZAA4,7/1/2020,Product
1233z00002Ku77cAAC,11/1/2020,Product
1233z00002OFL0AAAY,6/1/2020,Product
1233z00002NibKsAAK,1/1/2020,Product
1233z00002M4DK6AAO,11/1/2019,Business
1233z00002Lz9V8AAK,11/1/2019,Product
1233z00002lj4mIAAR,1/1/2021,Product
1233z00002k5X9pAAF,12/1/2020,Other
1233z00002WIAztAAI,12/1/2019,Other
1233z00002hlzhxAAB,7/1/2020,Product
1233z00002PbkN1AAK,7/1/2020,Business
1233z00002Wmw8xAAC,10/1/2020,Product
1233z00002WGWiqAAI,6/1/2021,Product
1233z00002XijjRAAS,2/1/2021,Price
1233z00002Lg3HhAAK,1/1/2020,Other
1233z00002jBGzvAAH,11/1/2020,Product
1233z00002iXeC2AAL,12/1/2020,Product
1233z00002oSGKMAA5,8/1/2021,Product
123D00000231ZOvIAN,4/1/2021,Other
1233z00002hJxmlAAD,7/1/2020,Price
123D000001vprBCIAZ,4/1/2020,Business
1233z00002YakNuAAK,6/1/2020,Business
1233z00002jBGzvAAH,12/1/2020,Product
1233z00002XimYVAAA,11/1/2020,Price
1233z00002hJxmlAAD,7/1/2020,Product
1233z00002NJ7y5AAE,9/1/2020,Product
123D000002BmiyjIAC,11/1/2020,Business
1233z00002nHS2nAAH,8/1/2021,Other
1233z00002PZLhLAAY,12/1/2019,Business
1233z00002XkE7KAAW,3/1/2020,Product
1233z00002pw2EJAAZ,7/1/2021,Business
1233z00002TqmsHAAS,11/1/2019,Business
1233z00002k7TgqAAF,10/1/2020,Price
1233z00002oPP7DAAX,8/1/2021,Business
1233z00002dikqDAAR,3/1/2020,Product
1233z00002gfJhaAAF,4/1/2021,Price
123D000001y4gKCIAZ,11/1/2020,Business
1233z00002jTKjMAAX,4/1/2021,Price
1233z00002gekVJAAZ,3/1/2021,Other
123D000001zcPdQIAV,7/1/2020,Business
1233z00002j96qwAAB,8/1/2021,Product
1233z00002WHUy2AAI,11/1/2019,Price
1233z00002emtI3AAJ,5/1/2021,Other
1233z00002Ksll8AAC,5/1/2021,Support
1233z00002WjzWfAAK,5/1/2020,Business
1233z00002WjzWfAAK,6/1/2021,Other
1233z00002RNowJAAU,1/1/2020,Business
1233z00002iXnfJAAT,8/1/2020,Product
1233z00002hInEsAAL,6/1/2020,Other
1233z00002VEUbhAAI,7/1/2020,Other
1233z00002mKHPoAAP,12/1/2020,Product
1233z00002lGF2dAAH,4/1/2021,Price
1233z00002VB7EVAA2,1/1/2020,Business
1233z00002M5d3ZAAS,9/1/2020,Other
1233z00002hp3KAAAZ,6/1/2021,Product
1233z00002ZIGXVAA6,10/1/2020,Other
1233z00002oQKwYAAX,4/1/2021,Other
1233z00002eqiSWAAZ,4/1/2020,Business
1233z00002ke06dAAB,11/1/2020,Product
1233z00002PbK12AAG,12/1/2020,Product
1233z00002MrgwOAAS,2/1/2021,Business
1233z00002epsZ4AAJ,11/1/2020,Product
123D000001vmk0IIAR,8/1/2021,Business
123D000002KEWYOIA6,11/1/2019,Price
1233z00002NgjvYAAS,8/1/2020,Other
123D000002HlrCGIAA,7/1/2021,Price
1233z00002k47EYAAZ,6/1/2021,Business
1233z00002PZlm4AAE,8/1/2021,Product
1233z00002kdD6rAAF,6/1/2021,Price
1233z00002Wlu78AAC,3/1/2020,Price
1233z00002g7pnPAAR,3/1/2021,Product
1233z00002PcK6qAAG,3/1/2020,Product
1233z00002Q90EoAAK,10/1/2019,Product
1233z00002Wm5cRAAS,12/1/2019,Product
1233z00002RKQFjAAQ,4/1/2021,Product
123D000002KGR96IAI,1/1/2021,Business
1233z00002jBGyhAAH,5/1/2021,Price
1233z00002SghyvAAC,2/1/2021,Business
1233z00002PahuJAAS,3/1/2020,Business
1233z00002rErEuAAL,8/1/2021,Product
1233z00002WHvhnAAE,10/1/2019,Product
123D000001uFsBmIAL,7/1/2020,Business
1233z00002MY2dIAAU,3/1/2021,Business
1233z00002TqFVOAA4,5/1/2020,Other
123D000002G4YHyIAO,6/1/2021,Product
1233z00002lG4dZAAT,7/1/2021,Business
1233z00002di7i5AAB,12/1/2020,Product
1233z00002iWo1IAAT,1/1/2021,Business
1233z00002Yb8BdAAK,11/1/2019,Business
1233z00002hKutVAAT,10/1/2020,Product
1233z00002eD3ELAA1,1/1/2020,Business
1233z00002fNBb4AAH,4/1/2021,Product
1233z00002hKKMNAA5,8/1/2021,Product
1233z00002g5rzCAAR,5/1/2020,Support
1233z00002g5rzCAAR,5/1/2020,Product
1233z00002mJbpLAAT,8/1/2021,Product
1233z00002TqoNgAAK,3/1/2021,Price
1233z00002j8GI9AAN,8/1/2021,Price
1233z00002fLRkUAAX,7/1/2021,Price
1233z00002TsnLYAAA,7/1/2021,Business
1233z00002Qkci1AAC,8/1/2021,Price
1233z00002Trmv9AAC,12/1/2019,Other
1233z00002gfrJFAAZ,4/1/2021,Business
1233z00002WjyImAAK,1/1/2021,Price
1233z00002M32F1AAK,12/1/2020,Price
1233z00002ptx4OAAR,8/1/2021,Product
1233z00002dkUHNAA3,5/1/2021,Product
1233z00002eoaQDAAZ,9/1/2021,Product
1233z00002gfrJFAAZ,11/1/2020,Product
1233z00002TqJReAAO,5/1/2020,Other
123D000001rYneEIAT,11/1/2019,Product
1233z00002M6TF9AAO,5/1/2020,Product
1233z00002gfy6oAAB,6/1/2021,Business
1233z00002pMvLbAAL,4/1/2021,Product
1233z00002pLKLuAAP,5/1/2021,Other
1233z00002mJCtvAAH,6/1/2021,Business
1233z00002gc8OKAAZ,7/1/2021,Product
1233z00002Lm7qYAAS,7/1/2020,Other
1233z00002YbWqwAAG,2/1/2021,Other
1233z00002fKLYvAAP,8/1/2021,Product
1233z00002iXE9gAAH,12/1/2020,Product
123D0000023ehmmIAB,12/1/2020,Product
1233z00002hJybtAAD,6/1/2020,Product
1233z00002iWLaYAAX,4/1/2021,Support
1233z00002gfJp8AAF,8/1/2020,Business
1233z00002gdco7AAB,6/1/2020,Product
1233z00002mMI6jAAH,5/1/2021,Business
1233z00002ZfHZrAAO,4/1/2021,Support
1233z00002TsmHNAAA,11/1/2020,Product
1233z00002hLpOCAA1,10/1/2020,Product
1233z00002KuRuPAAW,11/1/2019,Price
1233z00002WJgIOAA2,3/1/2020,Price
1233z00002g4T1RAAV,9/1/2020,Other
123D0000026uDVoIAN,7/1/2020,Other
1233z00002oQA7hAAH,8/1/2021,Support
1233z00002pPK9JAAX,8/1/2021,Product
1233z00002eDdQHAA1,9/1/2020,Business
1233z00002XhdIWAAA,8/1/2021,Business
1233z00002g811vAAB,9/1/2020,Other
1233z00002hope2AAB,11/1/2020,Other
1233z00002gcNCSAA3,8/1/2020,Product
1233z00002k44gwAAB,2/1/2021,Product
1233z00002ZfUVqAAO,7/1/2020,Business
1233z00002g8Ax3AAF,2/1/2021,Business
1233z00002LnWtlAAG,9/1/2020,Business
1233z00002ZfLKUAA4,4/1/2021,Business
1233z00002OuhMAAAA,2/1/2021,Price
1233z00002ZhY3IAAW,12/1/2020,Product
1233z00002eqfc4AAB,8/1/2020,Other
1233z00002fKchCAAT,7/1/2021,Price
1233z00002fLlNlAAL,1/1/2021,Product
1233z00002hoeTKAAZ,3/1/2021,Product
1233z00002gdRv4AAF,6/1/2020,Business
1233z00002ZfXEDAA4,2/1/2020,Price
1233z00002MuqsJAAS,7/1/2021,Product
1233z00002eERsoAAH,8/1/2021,Product
1233z00002LoeRSAAA,3/1/2021,Product
123D00000232vdSIAR,12/1/2020,Product
1233z00002eCmNYAA1,1/1/2021,Other
123D0000028uphiIAB,8/1/2021,Product
1233z00002LpPpsAAG,1/1/2020,Business
1233z00002PcTIzAAO,3/1/2020,Price
1233z00002hmupyAAB,5/1/2020,Price
1233z00002hKCy7AAH,9/1/2020,Product
1233z00002hJ8hNAAT,11/1/2020,Business
1233z00002WnTiwAAG,6/1/2020,Business
123D00000233I8NIAV,4/1/2020,Product
1233z00002lhs8AAAR,1/1/2021,Business
1233z00002MZ9AXAA2,11/1/2020,Product
1233z00002j8moYAAR,4/1/2021,Price
1233z00002PbfwJAAS,2/1/2021,Product
123D0000026snZ5IAJ,7/1/2020,Business
1233z00002TqGK7AAO,2/1/2021,Price
1233z00002TqciEAAS,5/1/2020,Other
1233z00002gfa8wAAB,2/1/2021,Product
1233z00002liLmHAAV,1/1/2021,Business
1233z00002U7LQkAAO,9/1/2020,Business
1233z00002eDruOAAT,9/1/2020,Product
1233z00002lh8aCAAR,6/1/2021,Business
1233z00002emuyqAAB,10/1/2020,Other
123D0000020YdvdIAD,6/1/2020,Business
1233z00002puWAnAAN,7/1/2021,Business
123D000002KFUV6IAQ,3/1/2020,Price
123D0000023fOVVIA3,2/1/2021,Product
1233z00002TTuMZAA2,4/1/2020,Price
1233z00002iWkoMAAT,2/1/2021,Product
1233z00002VF1LwAAM,7/1/2021,Business
1233z00002kdK1TAAV,12/1/2020,Price
1233z00002OsgX0AAK,5/1/2021,Business
1233z00002jSlWnAAL,10/1/2020,Business
1233z00002XhclnAAC,12/1/2019,Business
1233z00002LHYHZAA6,4/1/2020,Business
1233z00002mJrljAAD,5/1/2021,Business
1233z00002ZFLv2AAI,3/1/2020,Business
1233z00002ZeaA3AAK,11/1/2020,Product
1233z00002Kvit0AAC,6/1/2021,Support
1233z00002ZgAYKAA4,8/1/2020,Product
1233z00002NI9F4AAM,12/1/2020,Product
1233z00002k6YSjAAN,10/1/2020,Other
1233z00002nIx4wAAD,6/1/2021,Business
123D0000021UVwbIAH,4/1/2020,Business
1233z00002NshVwAAK,10/1/2020,Other
1233z00002ZI0ENAA2,12/1/2019,Price
1233z00002eErw1AAD,5/1/2020,Business
123D000002KFYp2IAI,7/1/2021,Product
1233z00002sYKG7AAP,7/1/2021,Other
1233z00002g86AWAAZ,4/1/2020,Product
1233z00002Wl1HcAAK,11/1/2019,Product
1233z00002fKpYPAA1,12/1/2020,Product
1233z00002Ov1etAAC,12/1/2020,Business
1233z00002WG81SAAU,4/1/2020,Business
1233z00002ZhcXaAAK,1/1/2021,Product
1233z00002OwSiWAAW,1/1/2021,Business
123D0000021T8GmIAL,4/1/2021,Product
1233z00002jV9M2AAL,11/1/2020,Product
1233z00002ZGKHNAA6,3/1/2021,Product
1233z00002hLJckAAH,7/1/2020,Business
1233z00002nFczwAAD,5/1/2021,Product
123D00000270fC2IAJ,5/1/2021,Other
1233z00002lFnOeAAL,12/1/2020,Price
1233z00002U7D3JAAW,5/1/2020,Product
1233z00002g7iUiAAJ,5/1/2020,Support
1233z00002g7iUiAAJ,5/1/2020,Product
1233z00002en8uEAAR,8/1/2020,Business
1233z00002U74TLAAA,11/1/2020,Business
1233z00002VBosuAAE,2/1/2020,Product
123D0000028CTAWIA5,10/1/2019,Product
1233z00002j8QQPAA3,10/1/2020,Other
123D000002CTahoIAE,11/1/2019,Business
123D0000025h0AcIAJ,6/1/2021,Product
1233z00002lj7MYAAZ,1/1/2021,Business
1233z00002OuEKLAA4,8/1/2020,Product
1233z00002M6WxrAAG,7/1/2020,Other
1233z00002lhAQrAAN,11/1/2020,Product
1233z00002lhAQrAAN,11/1/2020,Other
123D000002KDBgNIAY,5/1/2020,Business
1233z00002jSGOtAAP,4/1/2021,Product
123D000002BnME4IAO,2/1/2021,Business
1233z00002U92wVAAS,12/1/2019,Price
1233z00002gdLFHAA3,4/1/2021,Price
123D000002J2uNNIAA,7/1/2021,Business
1233z00002g5V7dAAF,6/1/2020,Business
1233z00002QksRBAAA,8/1/2021,Product
1233z00002iVvnLAAT,8/1/2021,Support
1233z00002lkFJgAAN,1/1/2021,Other
1233z00002mLqkKAAT,2/1/2021,Other
1233z00002j8CZhAAN,8/1/2021,Product
1233z00002hnrXHAAZ,9/1/2020,Product
1233z00002nICepAAH,2/1/2021,Product
1233z00002g7VQxAAN,3/1/2021,Product
123D000002JoMgNIAW,12/1/2019,Business
1233z00002fKwouAAD,2/1/2020,Product
1233z00002NiSBYAA4,1/1/2020,Business
1233z00002LooLrAAK,10/1/2019,Product
1233z00002XhzBAAAA,5/1/2021,Product
123D000002Jp72VIAS,7/1/2021,Price
1233z00002U74EzAAK,3/1/2020,Product
1233z00002iXEYDAA5,7/1/2021,Price
1233z00002TQZ1dAAI,2/1/2020,Business
1233z00002ZfICLAA4,7/1/2020,Business
1233z00002g7233AAB,6/1/2021,Other
1233z00002kdpEUAAZ,2/1/2021,Price
1233z00002OE1kDAAU,2/1/2020,Product
1233z00002Nh0lxAAC,4/1/2020,Business
1233z00002PZs0IAAU,8/1/2020,Product
1233z00002YaF6dAAG,1/1/2020,Price
123D000002IS9kkIAE,5/1/2021,Product
1233z00002OwirgAAC,10/1/2019,Other
1233z00002WlVawAAG,2/1/2020,Other
1233z00002j7yflAAB,9/1/2020,Business
1233z00002XjbFvAAK,8/1/2021,Product
1233z00002WGSKpAAQ,8/1/2020,Business
1233z00002OED0zAAI,3/1/2021,Business
1233z00002NicTmAAK,7/1/2020,Business
1233z00002QY36SAAU,12/1/2020,Product
123D00000258S0dIAF,6/1/2021,Price
1233z00002LET8fAAI,5/1/2020,Product
1233z00002eEndFAAT,12/1/2020,Support
1233z00002pPBMNAA5,6/1/2021,Business
1233z00002WHgPbAAM,7/1/2021,Price
1233z00002geUZwAAN,3/1/2021,Business
1233z00002jVzIwAAL,10/1/2020,Product
1233z00002Xgf61AAC,12/1/2020,Business
1233z00002hL0k7AAD,2/1/2021,Price
1233z00002Tt88oAAC,1/1/2020,Product
1233z00002epehDAAR,1/1/2021,Product
1233z00002lk8trAAB,12/1/2020,Support
1233z00002NsABWAA4,10/1/2020,Product
1233z00002gesMtAAJ,2/1/2021,Product
1233z00002XsYO4AAO,5/1/2021,Price
1233z00002k5EFFAA3,7/1/2021,Business
123D000002J2U2aIAG,12/1/2019,Other
123D000001qb0p0IAB,11/1/2019,Business
1233z00002M2qpZAAS,9/1/2020,Product
1233z00002LnyK8AAK,11/1/2020,Product
1233z00002hJxO5AAL,2/1/2021,Price
1233z00002OdAgBAAW,2/1/2020,Price
123D000001v4hW8IAJ,12/1/2020,Price
1233z00002YZblTAAU,2/1/2021,Business
1233z00002RmzITAAA,4/1/2021,Other
123D000001rYC0GIAX,3/1/2020,Other
1233z00002LhQVAAA4,12/1/2019,Price
1233z00002hnTs2AAF,8/1/2020,Business
1233z00002lGFb0AAH,7/1/2021,Product
123D000001uETzLIAX,9/1/2020,Other
1233z00002TpaciAAC,5/1/2020,Support
1233z00002kdrgHAAR,11/1/2020,Business
1233z00002WJolxAAE,7/1/2021,Price
1233z00002TSJHCAA6,8/1/2020,Product
1233z00002mL30mAAD,4/1/2021,Product
1233z00002k80oAAAR,10/1/2020,Other
1233z00002WHeXXAA2,6/1/2020,Support
1233z00002oPp9HAAT,8/1/2021,Product
1233z00002lFpv4AAD,12/1/2020,Product
1233z00002SMwxtAAE,9/1/2020,Price
1233z00002M3OwtAAG,2/1/2020,Business
1233z00002j86kfAAB,8/1/2020,Other
1233z00002MKOPBAA6,9/1/2020,Business
1233z00002lEgSsAAL,2/1/2021,Price
1233z00002lEgSsAAL,3/1/2021,Other
1233z00002lEgSsAAL,4/1/2021,Business
1233z00002g8AzdAAF,12/1/2020,Price
1233z00002VEFCdAAQ,7/1/2020,Product
1233z00002NiRD9AAO,1/1/2021,Business
123D000002AD60XIAU,2/1/2020,Price
1233z00002NjBjdAAG,10/1/2020,Price
1233z00002mK2QCAA1,7/1/2021,Product
123D000001s25g0IAB,7/1/2020,Business
123D00000232NpUIAV,10/1/2020,Other
1233z00002SMKdcAAI,4/1/2020,Business
1233z00002KqHUeAAO,8/1/2020,Product
12320000005hUP1AAN,5/1/2020,Business
1233z00002puX7pAAF,6/1/2021,Other
1233z00002OdCgRAAW,8/1/2020,Product
1233z00002Ow06eAAC,3/1/2020,Support
1233z00002YaYyEAAW,12/1/2019,Product
1233z00002NvpXrAAK,4/1/2021,Business
1233z00002hnSO4AAN,9/1/2020,Business
1233z00002NgwQCAAA,3/1/2021,Product
1233z00002lDPfUAAX,1/1/2021,Business
123D000001f1ropIAB,6/1/2021,Other
1233z00002OvbGCAAA,10/1/2020,Product
1233z00002OvbGCAAA,10/1/2020,Price
1233z00002nrCw4AAF,7/1/2021,Price
1233z00002g7zs0AAB,8/1/2020,Other
123D000002GsUWuIAO,6/1/2021,Price
1233z00002oSE3FAAX,8/1/2021,Price
1233z00002WIfEWAA2,7/1/2021,Business
1233z00002ZI0HvAAM,4/1/2020,Product
1233z00002eojf6AAB,7/1/2020,Business
1233z00002iYCdJAAX,10/1/2020,Other
1233z00002ZgTRuAAO,11/1/2020,Business
1233z00002nIQ0cAAH,3/1/2021,Business
1233z00002hIGxpAAH,8/1/2021,Support
1233z00002ke8NeAAJ,12/1/2020,Product
123D000002KFYi6IAI,9/1/2020,Product
1233z00002MWsAGAA2,10/1/2020,Product
1233z00002fO4uxAAD,6/1/2020,Product
1233z00002fO4uxAAD,6/1/2020,Support
1233z00002U80HAAAA,4/1/2021,Product
1233z00002gd8p9AAB,6/1/2021,Business
1233z00002SOlU3AAM,3/1/2020,Other
1233z00002fL11mAAD,8/1/2020,Other
1233z00002Pa2CzAAK,10/1/2019,Product
1233z00002mKbbxAAD,3/1/2021,Business
1233z00002Pat7xAAC,9/1/2020,Business
1233z00002jTaMyAAL,11/1/2020,Product
1233z00002U97bDAAS,2/1/2021,Business
